Date,Price,Open,High,Low,Vol.,Change %
"Feb 13, 2017",966.73,966.732,966.732,966.732,0,0
"Feb 10, 2017",966.73,966.732,966.732,966.732,0,0.61
"Feb 09, 2017",960.87,960.874,960.874,960.874,0,-8.04
"Feb 08, 2017",1044.89,"1,044.89","1,044.89","1,044.89",0,-0.87
"Feb 07, 2017",1054.11,"1,054.11","1,054.11","1,054.11",0,2.69
"Feb 06, 2017",1026.48,"1,026.48","1,026.48","1,026.48",0,1.16
"Feb 03, 2017",1014.72,"1,014.72","1,014.72","1,014.72",0,1.85
"Feb 02, 2017",996.28,996.281,996.281,996.281,0,2.65
"Feb 01, 2017",970.60,970.603,970.603,970.603,0,1.46
"Jan 31, 2017",956.62,956.616,956.616,956.616,0,3.91
"Jan 30, 2017",920.59,920.592,920.592,920.592,0,0.21
"Jan 27, 2017",918.68,918.679,918.679,918.679,0,0.65
"Jan 26, 2017",912.79,912.79,912.79,912.79,0,2.4
"Jan 25, 2017",891.44,891.435,891.435,891.435,0,-1.3
"Jan 24, 2017",903.22,903.221,903.221,903.221,0,-2.36
"Jan 23, 2017",925.10,925.098,925.098,925.098,0,2.88
"Jan 20, 2017",899.21,899.211,899.211,899.211,0,0.25
"Jan 19, 2017",896.95,896.949,896.949,896.949,0,3.63
"Jan 18, 2017",865.54,865.537,865.537,865.537,0,-2.31
"Jan 17, 2017",886.00,885.995,885.995,885.995,0,6.85
"Jan 16, 2017",829.22,829.215,829.215,829.215,0,2.59
"Jan 13, 2017",808.26,808.259,808.259,808.259,0,3.79
"Jan 12, 2017",778.71,778.714,778.714,778.714,0,-3.44
"Jan 11, 2017",806.43,806.432,806.432,806.432,0,-10.65
"Jan 10, 2017",902.52,902.52,902.52,902.52,0,0.06
"Jan 09, 2017",901.99,901.991,901.991,901.991,0,0.21
"Jan 06, 2017",900.10,900.095,900.095,900.095,0,-6.13
"Jan 05, 2017",958.86,958.862,958.862,958.862,0,-11.8
"Jan 04, 2017",1087.17,"1,087.17","1,087.17","1,087.17",0,6.7
"Jan 03, 2017",1018.95,"1,020.93","1,020.93","1,018.95",0,-0.19
"Jan 02, 2017",1020.93,"1,020.93","1,020.93","1,020.93",0,7.28
"Dec 30, 2016",951.70,951.697,951.697,951.697,0,-1.62
"Dec 29, 2016",967.34,967.343,967.343,967.343,0,-0.2
"Dec 28, 2016",969.29,969.293,969.293,969.293,0,3.71
"Dec 27, 2016",934.58,908,934.58,908,0,2.93
"Dec 26, 2016",908.00,908,908,908,0,0.3
"Dec 23, 2016",905.26,905.258,905.258,905.258,0,4.77
"Dec 22, 2016",864.08,864.08,864.08,864.08,0,5.36
"Dec 21, 2016",820.10,820.104,820.104,820.104,0,3.68
"Dec 20, 2016",790.98,790.982,790.982,790.982,0,1.58
"Dec 16, 2016",778.68,778.682,778.682,778.682,0,0.27
"Dec 15, 2016",776.57,776.569,776.569,776.569,0,-0.18
"Dec 14, 2016",777.99,777.99,777.99,777.99,0,-0.02
"Dec 13, 2016",778.13,778.131,778.131,778.131,0,0.33
"Dec 12, 2016",775.60,775.604,775.604,775.604,0,0.43
"Dec 09, 2016",772.29,772.29,772.29,772.29,0,0.37
"Dec 08, 2016",769.47,769.468,769.468,769.468,0,0.67
"Dec 07, 2016",764.33,760,764.333,760,0,0.57
"Dec 06, 2016",760.00,760,760,760,0,-1.66
"Dec 02, 2016",772.86,772.857,772.857,772.857,0,2.89
"Dec 01, 2016",751.13,751.133,751.133,751.133,0,1.13
"Nov 30, 2016",742.75,742.745,742.745,742.745,0,1.28
"Nov 29, 2016",733.38,733.375,733.375,733.375,0,-0.05
"Nov 28, 2016",733.75,733.752,733.752,733.752,0,-0.33
"Nov 25, 2016",736.15,741.221,741.221,736.154,0,-0.03
"Nov 24, 2016",736.37,741.221,741.221,736.373,0,-0.65
"Nov 23, 2016",741.22,741.221,741.221,741.221,0,-0.78
"Nov 22, 2016",747.03,747.034,747.034,747.034,0,1.02
"Nov 21, 2016",739.46,739.463,739.463,739.463,0,-1.4
"Nov 18, 2016",749.97,749.966,749.966,749.966,0,0.83
"Nov 17, 2016",743.79,743.79,743.79,743.79,0,1.7
"Nov 16, 2016",731.33,731.334,731.334,731.334,0,2.72
"Nov 15, 2016",712.00,712.001,712.001,712.001,0,-0.9
"Nov 11, 2016",718.47,718.473,718.473,718.473,0,0.54
"Nov 10, 2016",714.60,714.597,714.597,714.597,0,-1.32
"Nov 09, 2016",724.15,724.148,724.148,724.148,0,1.72
"Nov 08, 2016",711.94,704,711.935,704,0,1.13
"Nov 07, 2016",704.00,704,704,704,0,0.78
"Nov 04, 2016",698.53,698.529,698.529,698.529,0,-4.3
"Nov 03, 2016",729.94,729.939,729.939,729.939,0,0.35
"Nov 02, 2016",727.42,727.415,727.415,727.415,0,-0.5
"Nov 01, 2016",731.05,731.048,731.048,731.048,0,3.33
"Oct 31, 2016",707.47,707.467,707.467,707.467,0,3.26
"Oct 28, 2016",685.14,685.14,685.14,685.14,0,2.43
"Oct 26, 2016",668.89,668.892,668.892,668.892,0,1.97
"Oct 25, 2016",655.99,655.988,655.988,655.988,0,1.24
"Oct 24, 2016",647.98,647.975,647.975,647.975,0,2.43
"Oct 21, 2016",632.63,632.625,632.625,632.625,0,0.35
"Oct 20, 2016",630.40,630.4,630.4,630.4,0,0.4
"Oct 19, 2016",627.90,627.903,627.903,627.903,0,-1.43
"Oct 18, 2016",637.00,637,637,637,0,-0.53
"Oct 17, 2016",640.41,640.408,640.408,640.408,0,0.34
"Oct 14, 2016",638.24,638.236,638.236,638.236,0,0.26
"Oct 13, 2016",636.58,636.582,636.582,636.582,0,-0.36
"Oct 12, 2016",638.89,638.888,638.888,638.888,0,0.68
"Oct 11, 2016",634.55,634.554,634.554,634.554,0,2.68
"Oct 10, 2016",618.00,618.001,618.001,618.001,0,-0.12
"Oct 07, 2016",618.73,618.729,618.729,618.729,0,0.95
"Oct 06, 2016",612.93,612.931,612.931,612.931,0,-0.07
"Oct 05, 2016",613.39,613.388,613.388,613.388,0,0.36
"Oct 04, 2016",611.17,611.168,611.168,611.168,0,0.79
"Sep 30, 2016",606.37,606.371,606.371,606.371,0,0
"Sep 29, 2016",606.39,606.391,606.391,606.391,0,0.31
"Sep 28, 2016",604.55,604.547,604.547,604.547,0,0.11
"Sep 27, 2016",603.91,603.907,603.907,603.907,0,-0.32
"Sep 26, 2016",605.84,605.841,605.841,605.841,0,1.02
"Sep 23, 2016",599.74,599.74,599.74,599.74,0,0.49
"Sep 22, 2016",596.81,596.812,596.812,596.812,0,0.27
"Sep 21, 2016",595.18,595.178,595.178,595.178,0,-2.16
"Sep 20, 2016",608.32,608.321,608.321,608.321,0,-0.08
"Sep 19, 2016",608.83,608.828,608.828,608.828,0,-0.08
"Sep 15, 2016",609.29,609.294,609.294,609.294,0,0.06
"Sep 14, 2016",608.94,608.938,608.938,608.938,0,0.11
"Sep 13, 2016",608.24,608.24,608.24,608.24,0,0.62
"Sep 12, 2016",604.47,604.466,604.466,604.466,0,-2.79
"Sep 09, 2016",621.79,621.786,621.786,621.786,0,-0.63
"Sep 08, 2016",625.75,625.753,625.753,625.753,0,2
"Sep 07, 2016",613.50,613.499,613.499,613.499,0,0.42
"Sep 06, 2016",610.95,610.947,610.947,610.947,0,6.37
